Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20
Տավուշ,Տավուշ / Արծվաբերդ,գ. Արծվաբերդի թիվ 1 մ/դ,123,8,16,6,11,15,10,5,12,6,14,12,8
Սյունիք,Կապան / Արծվանիկ,գ. Արծվանիկի մ/դ,46,2,1,6,7,3,4,5,4,7,2,2,3
Գեղարքունիք,Մարտունի / Արծվանիստ,գ. Արծվանիստի մ/դ,172,18,14,15,14,21,12,13,12,18,12,14,9
Տավուշ,Նոյեմբերյան / Արճիս,գ. Արճիսի մ/դ,74,10,8,7,6,6,6,3,5,4,10,6,3
Լոռի,Ստեփանավան / Արմանիս,գ. Արմանիսի հմ/դ,13,2,- չունի -,1,1,2,- չունի -,2,2,3,- չունի -,- չունի -,- չունի -
Արարատ,Արարատ / Արմաշ,գ. Արմաշի մ/դ,186,22,17,16,17,13,15,23,9,17,12,11,14
Արմավիր,Մեծամոր / Գ.Արմավիր,գ. Արմավիրի մ/դ,164,12,16,15,13,23,6,19,14,10,16,10,10
Արմավիր,Վաղարշապատ / Արշալույս,գ. Արշալույսի Ս.Գրիգորյանի անվ. մ/դ,246,24,18,25,18,29,26,18,24,23,18,7,16
Արագածոտն,Աշտարակ / Արուճ,գ. Արուճի մ/դ,74,8,6,8,6,6,8,8,5,6,4,4,5
Լոռի,Սպիտակ / Ղուրսալի,գ. Արջհովիտի մ/դ,14,1,2,- չունի -,2,1,2,1,1,1,1,- չունի -,2
Լոռի,Գուգարք / Արջուտ,գ. Արջուտի մ/դ,51,4,5,5,5,7,3,3,6,4,4,2,3
Վայոց Ձոր,Եղեգնաձոր / Արտաբույնք,գ. Արտաբույնքի մ/դ,52,5,3,5,7,7,2,2,2,5,3,7,4
Արմավիր,Բաղրամյան / Արտամետ,գ. Արտամետի Գուրգեն Մարգարյանի անվ. մ/դ,23,1,2,2,3,1,1,3,3,2,1,4,- չունի -
Գեղարքունիք,Ճամբարակ / Արտանիշ,գ. Արտանիշի մ/դ,44,2,6,8,3,1,3,6,3,4,2,- չունի -,6
Արագածոտն,Աշտարակ / Արտաշատավան,գ. Արտաշավանի մ/դ,53,2,5,7,4,4,10,5,7,3,4,1,1
Կոտայք,Հրազդան / Արտավազ,գ. Արտավազի մ/դ,24,3,1,3,2,3,4,1,2,- չունի -,5,- չունի -,- չունի -
Վայոց Ձոր,Վայք / Արտավան,գ. Արտավանի մ/դ,12,3,- չունի -,- չունի -,2,1,- չունի -,- չունի -,1,1,2,1,1
Արագածոտն,Թալին / Արտենի,գ. Արտենիի թիվ 1 մ/դ,146,10,8,15,14,15,20,10,8,7,17,10,12
Արագածոտն,Թալին / Արտենի,գ. Արտենիի հիմնական դպրոց,50,9,7,6,6,5,7,1,5,4,- չունի -,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Արտիմետ,գ. Արտիմետի մ/դ,107,6,10,7,13,16,10,11,7,12,6,6,3
Շիրակ,Աշոցք / Արփենի,գ. Արփենիի մ/դ,21,1,2,2,3,2,3,1,1,3,- չունի -,1,2
Վայոց Ձոր,Եղեգնաձոր / Արփի,գ. Արփիի Վ. Լևոնյանի անվան մ/դ,68,3,7,6,5,7,7,6,7,8,- չունի -,7,5
Գեղարքունիք,Վարդենիս / Արփունք,գ. Արփունքի մ/դ,18,3,1,- չունի -,1,- չունի -,2,1,3,2,4,- չունի -,1
Արարատ,Մասիս / Արևաբույր,գ. Արևաբույրի Հ.Թադևոսյանի անվ. մ/դ,101,6,18,11,10,10,4,11,12,10,6,1,2
Արմավիր,Բաղրամյան / Արևադաշտ,գ. Արևադաշտի մ/դ,32,1,5,4,2,1,1,4,4,2,3,4,1
Լոռի,Ալավերդի / Արևածագ,գ. Արևածագի Կ․ Մելիքսեթյան անվ․ մ/դ,51,3,2,4,2,12,3,4,4,4,4,4,5
Արմավիր,Վաղարշապատ / Արևաշատ,գ. Արևաշատի մ/դ,118,8,10,12,8,15,12,10,18,8,8,7,2
Լոռի,Սպիտակ / Արևաշող,գ. Արևաշողի մ/դ,169,19,16,18,13,18,13,14,11,17,9,8,13
Շիրակ,Ախուրյան / Արևիկ,գ. Արևիկի մ/դ,124,5,11,11,16,10,14,11,7,12,12,8,7
Արմավիր,Արմավիր / Արևիկ,գ. Արևիկի մ/դ,227,24,15,22,24,13,30,23,18,25,9,13,11
Սյունիք,Սիսիան / Արևիս,գ. Արևիսի հմ/դ,2,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Արարատ,Արտաշատ / Արևշատ,գ. Արևշատի մ/դ,129,8,7,15,14,17,10,12,12,9,9,6,10
Արագածոտն,Ապարան / Ափնագյուղ,գ. Ափնայի մ/դ,43,2,4,4,2,4,4,1,4,3,8,5,2
Լոռի,Ալավերդի / Աքորի,գ. Աքորու մ/դ,137,10,15,20,15,8,12,14,17,12,7,2,5
Արմավիր,Բաղրամյան / Բագարան,գ. Բագարանի մ/դ,44,3,2,5,6,3,5,3,2,2,3,4,6
Շիրակ,Անի / Բագրավան,գ. Բագրավանի մ/դ,46,6,3,2,2,4,4,3,3,- չունի -,6,6,7
Տավուշ,Նոյեմբերյան / Բագրատաշեն,գ. Բագրատաշենի թիվ 2 հմ/դ,58,4,5,7,12,5,6,3,6,10,- չունի -,- չունի -,- չունի -
Տավուշ,Նոյեմբերյան / Բագրատաշեն,գ. Բագրատաշենի Մ․ Մագուլյանի անվան թիվ 1 մ/դ,122,11,12,8,12,10,7,14,11,10,10,9,8
Արագածոտն,Աշտարակ / Բազմաղբյուր,գ. Բազմաղբյուրի մ/դ,49,5,4,4,5,3,3,2,5,5,3,6,4
Լոռի,Գուգարք / Բազում,գ. Բազումի մ/դ,44,3,3,5,7,- չունի -,2,6,2,5,2,7,2
Կոտայք,Աբովյան / Բալահովիտ,գ. Բալահովիտի Ի.Վիրաբյանի անվ. մ/դ,211,16,22,18,24,19,14,22,22,17,16,15,6
Սյունիք,Սիսիան / Բալաք,գ. Բալաքի տ/դ,1,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Տավուշ,Նոյեմբերյան / Բաղանիս,գ. Բաղանիսի մ/դ,30,5,4,- չունի -,- չունի -,6,3,1,2,3,3,2,1
Արմավիր,Բաղրամյան / Բաղրամյան,գ. Բաղրամյան մ/դ,56,3,5,4,5,3,12,5,7,6,3,2,1
Արմավիր,Վաղարշապատ / Բաղրամյան,գ. Բաղրամյանի մ/դ,204,12,24,23,24,10,23,17,16,18,12,13,12
Արարատ,Արտաշատ / Բաղրամյան,գ. Բաղրամյանի մ/դ,245,16,34,17,25,23,23,19,25,17,12,19,15
Արմավիր,Արմավիր / Բամբակաշատ,գ. Բամբակաշատի մ/դ,196,13,18,19,14,19,18,20,15,23,15,7,15
Շիրակ,Ամասիա / Բանդիվան,գ. Բանդիվանի մ/դ,25,- չունի -,1,3,3,2,1,- չունի -,4,3,4,4,- չունի -
Շիրակ,Աշոցք / Բավրա,գ. Բավրայի մ/դ,26,- չունի -,1,2,3,3,3,2,4,- չունի -,3,3,2
Տավուշ,Նոյեմբերյան / Բարեկամավան,գ. Բարեկամավանի մ/դ,6,- չունի -,- չունի -,1,- չունի -,1,1,- չունի -,2,- չունի -,1,- չունի -,- չունի -
Արարատ,Արտաշատ / Բարձրաշեն,գ. Բարձրաշենի մ/դ,118,9,11,11,16,13,10,12,13,5,6,6,6
Սյունիք,Գորիս / Բարձրավան,գ. Բարձրավանի մ/դ,9,1,1,- չունի -,1,2,2,- չունի -,- չունի -,- չունի -,2,- չունի -,- չունի -
Վայոց Ձոր,Վայք / Բարձրունի,գ. Բարձրունու մ/դ,12,1,1,1,- չունի -,2,- չունի -,- չունի -,- չունի -,1,4,- չունի -,2
Շիրակ,Ախուրյան / Բենիամին,գ. Բենիամինի մ/դ,46,3,1,5,6,5,3,3,3,4,6,4,3
Շիրակ,Ամասիա / Բերդաշեն,գ. Բերդաշենի մ/դ,11,1,- չունի -,- չունի -,2,1,1,2,1,1,- չունի -,- չունի -,2
Տավուշ,Նոյեմբերյան / Բերդավան,գ. Բերդավանի մ/դ,190,15,13,11,14,26,22,22,21,14,11,14,7
Արարատ,Արտաշատ / Բերդիկ,գ. Բերդիկի մ/դ,52,3,2,3,5,1,7,2,7,3,6,4,9
Տավուշ,Իջևան / Բերքաբեր,գ. Բերքաբերի մ/դ,41,5,2,4,4,2,2,10,4,1,4,3,- չունի -
Արմավիր,Արմավիր / Բերքաշատ,գ. Բերքաշատի մ/դ,41,3,2,4,6,6,1,6,4,2,2,3,2
Արագածոտն,Արագած / Բերքառատ,գ. Բերքառատի մ/դ,48,2,4,- չունի -,5,5,7,3,6,5,3,4,4
Լոռի,Տաշիր / Բլագոդարնոյե,գ. Բլագոդարնոյեի հմ/դ,24,1,1,2,1,- չունի -,4,5,4,6,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Բյուրական,գ. Բյուրականի Հ.Թումանյանի անվ. մ/դ,294,24,33,24,24,38,23,26,22,18,20,23,19
Շիրակ,Ամասիա / Բյուրակն,գ. Բյուրակնի մ/դ,39,3,8,5,2,1,4,2,3,2,7,1,1
Արարատ,Արտաշատ / Բյուրավան,գ. Բյուրավանի մ/դ,74,10,3,6,16,5,2,7,12,5,1,4,3
Սյունիք,Սիսիան / Բնունիս,գ. Բնունիսի հմ/դ,8,2,- չունի -,4,- չունի -,1,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Լոռի,Ստեփանավան / Բովաձոր,գ. Բովաձորի մ/դ,8,2,- չունի -,1,- չունի -,2,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -,2
Կոտայք,Նաիրի / Բուժական,գ. Բուժականի մ/դ,80,8,9,5,6,7,9,11,7,3,6,6,3
Կոտայք,Հրազդան / Բջնի,գ. Բջնիի Հ.Թումանյանի անվ. մ/դ,205,13,19,20,21,11,26,16,24,18,11,9,17
Սյունիք,Սիսիան / Բռնակոթ,գ. Բռնակոթի մ/դ,96,5,5,14,7,10,10,8,11,10,6,5,5
Գեղարքունիք,Սևան / Գագարին,գ. Գագարինի մ/դ,109,10,7,11,7,10,7,10,16,9,9,9,4
Արմավիր,Վաղարշապատ / Գայ,գ. Գայի մ/դ,249,19,26,25,22,27,24,20,17,20,15,18,16
Գեղարքունիք,Գավառ / Գանձակ,գ. Գանձակի թիվ 1 մ/դ,108,10,8,10,13,8,9,14,7,8,8,7,6
Գեղարքունիք,Գավառ / Գանձակ,գ. Գանձակի հ․ 2 մ/դ,93,7,6,9,6,7,10,8,7,10,6,10,7
Տավուշ,Իջևան / Գանձաքար,գ. Գանձաքարի մ/դ,232,19,17,15,22,23,16,14,27,28,17,24,10
Արագածոտն,Թալին / Գառնահովիտ,գ. Գառնահովիտի մ/դ,7,2,3,1,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Շիրակ,Ամասիա / Գառնառիճ,գ. Գառնառիճի մ/դ,15,- չունի -,2,1,5,1,2,1,- չունի -,1,1,- չունի -,1
Կոտայք,Աբովյան / Գառնի Բանավան,գ. Գառնի Բանավանի հմ/դ,94,14,11,8,8,15,6,13,10,9,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Գառնի,գ. Գառնիի Ատոմի անվան հ. 2 ա/դ,134,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,52,43,39
Կոտայք,Աբովյան / Գառնի,գ. Գառնիի Ա․Հակոբյանի անվ․ թիվ 1 հմ/դ,382,34,51,49,42,50,38,37,45,36,- չունի -,- չունի -,- չունի -
Լոռի,Ստեփանավան / Գարգառ,գ. Գարգառի Վ.Բալայանի անվ. մ/դ,78,7,8,- չունի -,7,13,10,8,1,8,9,4,3
Կոտայք,Աբովյան / Գեղադիր,գ. Գեղադիրի մ/դ,44,8,5,5,4,9,1,2,3,5,1,- չունի -,1
Արագածոտն,Արագած / Գեղադիր,գ. Գեղադիրի Ռ․ Խաչատրյանի մ/դ,51,5,8,2,5,5,7,4,1,5,5,- չունի -,4
Արմավիր,Վաղարշապատ / Գեղակերտ,գ. Գեղակերտի մ/դ,149,14,10,11,12,10,16,11,15,16,14,13,7
Արագածոտն,Արագած / Գեղաձոր,գ. Գեղաձորի մ/դ,49,2,3,4,5,8,4,2,4,4,4,6,3
Գեղարքունիք,Վարդենիս / Գեղամաբակ,գ. Գեղամաբակի հմ/դ,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Վարդենիս / Գեղամասար,գ. Գեղամասարի մ/դ,107,5,11,9,13,10,8,10,9,11,3,8,10
Գեղարքունիք,Սևան / Գեղամավան,գ. Գեղամավանի Ա.Աբրահամյանի անվ. մ/դ,72,10,3,7,7,11,5,9,7,7,3,1,2
Շիրակ,Արթիկ / Գեղանիստ,գ. Գեղանիստի մ/դ,73,5,7,5,8,7,2,5,4,10,10,6,4
Արարատ,Մասիս / Գեղանիստ,գ. Գեղանիստի մ/դ,224,14,16,21,21,16,20,13,29,15,24,21,14
Սյունիք,Կապան / Գեղանուշ,գ. Գեղանուշի մ/դ,25,2,2,1,1,4,1,- չունի -,2,3,3,- չունի -,6
Կոտայք,Աբովյան / Գեղաշեն,գ. Գեղաշենի մ/դ,377,33,33,25,38,52,39,34,39,26,15,27,16
Լոռի,Սպիտակ / Գեղասար,գ. Գեղասարի մ/դ,27,3,5,5,- չունի -,3,4,2,- չունի -,2,1,- չունի -,2
Կոտայք,Աբովյան / Գեղարդ,գ. Գեղարդի մ/դ,18,1,1,- չունի -,2,- չունի -,5,- չունի -,1,4,2,1,1
Արագածոտն,Արագած / Գեղարոտ,գ. Գեղարոտի մ/դ,24,- չունի -,- չունի -,4,2,2,3,1,1,4,2,3,2
Գեղարքունիք,Գավառ / Գեղարքունիք,գ. Գեղարքունիքի մ/դ,81,5,12,6,12,10,9,8,4,6,- չունի -,4,5
Սյունիք,Կապան / Գեղի,գ. Գեղիի մ/դ,14,1,2,2,1,- չունի -,- չունի -,5,- չունի -,- չունի -,2,- չունի -,1
Գեղարքունիք,Մարտունի / Գեղհովիտ,գ. Գեղհովիտի h. 2 մ/դ,173,10,16,18,10,18,12,13,11,23,12,14,16
Գեղարքունիք,Մարտունի / Գեղհովիտ,գ. Գեղհովիտի հ․ 1 մ/դ,176,12,14,16,14,10,15,17,18,19,16,17,8
Արարատ,Արտաշատ / Գետազատ,գ. Գետազատի մ/դ,118,12,9,11,11,19,11,7,10,8,4,9,7
Տավուշ,Իջևան / Գետահովիտ,գ. Գետահովիտի մ/դ,131,6,7,17,12,13,13,16,11,9,8,10,9
Կոտայք,Նաիրի / Գետամեջ,գ. Գետամեջի մ/դ,48,- չունի -,6,6,5,3,4,3,5,5,3,3,5
Արմավիր,Արմավիր / Գետաշեն,գ. Գետաշենի մ/դ,122,10,12,7,8,18,11,5,10,13,9,6,13
Կոտայք,Աբովյան / Գետարգել,գ. Գետարգելի հմ/դ,82,14,8,12,10,7,6,10,6,9,- չունի -,- չունի -,- չունի -
Շիրակ,Արթիկ / Գետափ,գ. Գետափի Գ. Արշակյանի անվան մ/դ,46,2,7,4,4,4,4,2,3,3,- չունի -,5,8
Արագածոտն,Թալին / Գետափ,գ. Գետափի հմ/դ,6,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,1,1,3,- չունի -,- չունի -,- չունի -
Վայոց Ձոր,Եղեգնաձոր / Գետափ,գ. Գետափի մ/դ,119,8,10,16,7,11,8,11,11,14,14,4,5
Գեղարքունիք,Ճամբարակ / Գետիկ,գ. Գետիկի մ/դ,23,- չունի -,2,2,2,2,1,2,2,3,3,1,3
Շիրակ,Ախուրյան / Գետք,գ. Գետքի մ/դ,40,5,4,2,6,3,7,4,2,3,1,2,1
Վայոց Ձոր,Եղեգնաձոր / Գլաձոր,գ. Գլաձորի մ/դ,117,9,14,10,9,9,13,12,13,7,12,6,3
Լոռի,Ստեփանավան / Գյուլագարակ,գ. Գյուլագարակի մ/դ,163,8,11,12,14,22,17,14,15,19,12,10,9
Վայոց Ձոր,Վայք / Գնդևազ,գ. Գնդեվազի մ/դ,40,7,5,3,2,2,6,2,- չունի -,3,5,1,4
Լոռի,Սպիտակ / Գոգարան,գ. Գոգարանի մ/դ,74,7,8,11,8,7,5,11,3,8,3,3,- չունի -
Շիրակ,Աշոցք / Գոգհովիտ,գ. Գոգհովիտի մ/դ,20,1,1,2,1,2,- չունի -,3,3,2,2,2,1
Վայոց Ձոր,Եղեգնաձոր / Գողթանիկ,գ. Գողթանիկի հմ/դ,4,1,1,1,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Գողթ,գ. Գողթի մ/դ,169,15,20,16,14,16,17,15,13,18,9,10,6
Վայոց Ձոր,Վայք / Գոմք,գ. Գոմքի մ/դ,19,2,1,- չունի -,3,2,2,- չունի -,2,- չունի -,4,1,2
Տավուշ,Դիլիջան / Գոշ,գ. Գոշի թիվ 1 մ/դ,53,6,1,6,4,3,3,4,5,4,7,7,3
Տավուշ,Դիլիջան / Գոշ,գ. Գոշի թիվ 2 հմ/դ,18,- չունի -,2,1,3,3,1,4,3,1,- չունի -,- չունի -,- չունի -
Արարատ,Արարատ / Գոռավան,գ. Գոռավանի մ/դ,174,10,20,15,22,16,10,14,17,15,14,9,12
Սյունիք,Սիսիան / Գորայք,գ. Գորայքի մ/դ,21,4,2,2,2,2,1,- չունի -,1,2,2,3,- չունի -
Լոռի,Վանաձոր / Գուգարք,գ. Գուգարքի Հ.Շիրազի անվ. մ/դ,125,9,17,13,11,12,10,10,17,9,9,4,4
Շիրակ,Անի / Գուսանագյուղ,գ. Գուսանագյուղի մ/դ,46,3,5,3,7,5,6,1,4,4,4,3,1
Շիրակ,Ամասիա / Գտաշեն,գ. Գտաշենի մ/դ,8,- չունի -,- չունի -,2,- չունի -,- չունի -,- չունի -,3,1,2,- չունի -,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Գրիբոյեդով,գ. Գրիբոյեդովի Վ.Ռոստոմյանի անվ. մ/դ,124,4,7,14,14,13,7,15,11,13,13,8,5
Արարատ,Արտաշատ / Դալար,գ. Դալարի մ/դ,122,5,12,10,10,14,10,11,6,10,12,14,8
Արմավիր,Բաղրամյան / Դալարիկ,գ. Դալարիկի Հովհաննես Հովհաննիսյանի անվ. N1 մ/դ,260,30,27,34,23,25,14,20,17,25,20,12,13
Արագածոտն,Թալին / Դաշտադեմ,գ. Դաշտադեմի Գ.Բաղդասարյանի անվ. մ/դ,22,1,1,2,3,2,2,2,3,- չունի -,3,1,2
Լոռի,Տաշիր / Դաշտադեմ,գ. Դաշտադեմի մ/դ,3,- չունի -,1,- չունի -,- չունի -,- չունի -,2,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Արարատ,Մասիս / Դաշտավան,գ. Դաշտավանի Տոնոյանի անվ. մ/դ,190,14,15,25,21,20,15,22,18,18,6,2,14
Արարատ,Արարատ / Դաշտաքար,գ. Դաշտաքարի մ/դ,58,2,2,6,8,6,7,6,3,6,3,6,3
Արմավիր,Վաղարշապատ / Դաշտ,գ. Դաշտի մ/դ,77,8,7,5,8,8,7,7,9,7,7,3,1
Արագածոտն,Թալին / Դավթաշեն,գ. Դավթաշենի մ/դ,33,4,- չունի -,4,1,5,2,6,2,4,4,1,- չունի -
Սյունիք,Կապան / Դավիթ Բեկ,գ. Դավիթբեկի մ/դ,19,- չունի -,2,2,2,- չունի -,1,1,1,4,2,3,1
Արարատ,Մասիս / Դարակերտ,գ. Դարակերտի մ/դ,173,15,17,20,16,14,13,15,11,18,10,12,12
Սյունիք,Սիսիան / Դարբաս,գ. Դարբասի մ/դ,31,4,1,2,5,5,2,4,2,2,1,2,1
Արարատ,Մասիս / Դարբնիկ,գ. Դարբնիկի մ/դ,105,5,10,4,13,14,8,5,10,10,9,9,8
Լոռի,Գուգարք / Դարպաս,գ. Դարպասի մ/դ,85,8,6,3,9,6,6,14,5,11,6,7,4
Գեղարքունիք,Սևան / Դդմաշեն,գ. Դդմաշենի մ/դ,118,12,13,10,11,10,7,11,10,8,10,5,11
Արագածոտն,Թալին / Դդմասար,գ. Դդմասարի հմ/դ,5,- չունի -,2,- չունի -,- չունի -,2,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -
Տավուշ,Նոյեմբերյան / Դեբեդավան,գ. Դեբեդավանի մ/դ,50,5,7,1,7,2,6,2,2,6,2,5,5
Լոռի,Գուգարք / Դեբետ,գ. Դեբեդի մ/դ,56,10,6,- չունի -,7,6,4,1,7,8,3,2,2
Տավուշ,Նոյեմբերյան / Դեղձավան,գ. Դեղձավանի հմ/դ,25,1,1,3,4,1,3,6,5,1,- չունի -,- չունի -,- չունի -
